gene_name	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_1	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_2	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_3	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_4	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_5	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_6	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_7	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_8	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_9	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_10	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_11	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_12	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_13	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_14	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_15	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_16	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_17	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_18	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_19	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_20	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_21	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_22	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_23	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_24	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_25	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_26	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_27	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_28	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_29	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_30	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_31	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_32	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_33	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_34	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_35	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_36	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_37	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_38	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_39	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_40	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_41	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_42	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_43	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_44	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_45	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_46	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_47	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_48	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_49	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_50	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_51	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_52	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_53	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_54	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_55	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_56	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_57	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_58	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_59	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_60	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_61	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_62	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_63	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_64
MEF2D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.70476473902291	VIPER	5.70476473902291	VIPER	5.70476473902291	VIPER	5.70476473902291	VIPER	5.70476473902291	VIPER	5.70476473902291	VIPER	5.70476473902291	VIPER	5.70476473902291	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	6.287632060427977	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER	2.9976305161630017	VIPER
NANOG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.990858879019812	VIPER	3.990858879019812	VIPER	3.990858879019812	VIPER	3.990858879019812	VIPER	3.990858879019812	VIPER	3.990858879019812	VIPER	3.990858879019812	VIPER	3.990858879019812	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	4.398612981307002	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER	2.6187302162187582	VIPER
NEUROD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.014486687364143	VIPER	4.014486687364143	VIPER	4.014486687364143	VIPER	4.014486687364143	VIPER	4.014486687364143	VIPER	4.014486687364143	VIPER	4.014486687364143	VIPER	4.014486687364143	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	4.424654890493412	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER	2.411485377625788	VIPER
NFAT5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.3118857515223845	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.5480957824403623	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER	-2.120860461801161	VIPER
NFIX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9879961915178264	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-1.9987558301974904	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-2.1911137727192433	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER	-1.99875583019749	VIPER
NFYA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.41341408669555	VIPER	3.41341408669555	VIPER	3.41341408669555	VIPER	3.41341408669555	VIPER	3.41341408669555	VIPER	3.41341408669555	VIPER	3.41341408669555	VIPER	3.41341408669555	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	2.466703087674537	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NR2C2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.946739031828251	VIPER	4.946739031828251	VIPER	4.946739031828251	VIPER	4.946739031828251	VIPER	4.946739031828251	VIPER	4.946739031828251	VIPER	4.946739031828251	VIPER	4.946739031828251	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	5.452157337590929	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER	2.9714854653103817	VIPER
NR2F2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3488885777572657	VIPER	3.3488885777572657	VIPER	3.3488885777572657	VIPER	3.3488885777572657	VIPER	3.3488885777572657	VIPER	3.3488885777572657	VIPER	3.3488885777572657	VIPER	3.3488885777572657	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	3.691051279340596	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER	2.4486810738655564	VIPER
OLIG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.913373329828022	VIPER	5.913373329828022	VIPER	5.913373329828022	VIPER	5.913373329828022	VIPER	5.913373329828022	VIPER	5.913373329828022	VIPER	5.913373329828022	VIPER	5.913373329828022	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	6.517554611774341	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER	3.552138648810794	VIPER
PRDM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92418805285475	VIPER	2.92418805285475	VIPER	2.92418805285475	VIPER	2.92418805285475	VIPER	2.92418805285475	VIPER	2.92418805285475	VIPER	2.92418805285475	VIPER	2.92418805285475	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	3.22295824507552	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER	2.3239079647299516	VIPER
SMAD5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.950863721963279	VIPER	2.950863721963279	VIPER	2.950863721963279	VIPER	2.950863721963279	VIPER	2.950863721963279	VIPER	2.950863721963279	VIPER	2.950863721963279	VIPER	2.950863721963279	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	3.2523594211087468	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER	2.3320857245720172	VIPER
STAT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.153798960482462	VIPER	3.153798960482462	VIPER	3.153798960482462	VIPER	3.153798960482462	VIPER	3.153798960482462	VIPER	3.153798960482462	VIPER	3.153798960482462	VIPER	3.153798960482462	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	3.4760289623214766	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER	2.3927517456691345	VIPER
XBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.499736812405159	VIPER	3.499736812405159	VIPER	3.499736812405159	VIPER	3.499736812405159	VIPER	3.499736812405159	VIPER	3.499736812405159	VIPER	3.499736812405159	VIPER	3.499736812405159	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	2.102277278740966	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	4.659506987424094	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER	2.5394823427382325	VIPER
ZIC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5327594921419125	VIPER	4.5327594921419125	VIPER	4.5327594921419125	VIPER	4.5327594921419125	VIPER	4.5327594921419125	VIPER	4.5327594921419125	VIPER	4.5327594921419125	VIPER	4.5327594921419125	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	4.99588067322863	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER	2.7486044452618343	VIPER
