Atlas	Direct	PKN_filtering	Connect_all	Layer_types	Carnival_types	Steps_numbers	TopDown	Max_length1	Max_length1-2	Max_length1-3	Keep_only_connected	network_id	PKN_time	CARNIVAL_time	nodes	edges	n_components	clust_coeff	diameter	power_law_fit	longest_path_AMPK	longest_path_MTOR	longest_path_Perturbation	quantified_edges	significant_edges	carnival	computation_time	Precision	Recall	TP	FP	TN	RMSE
TRUE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network689	17.48	61.81	101	334	1	0.105	12	0.047	8	7	NA	77	55	vanilla_three_step	79.29	0.74	0.41	14	5	20	104.17596449732235
FALSE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network690	13.48	13.38	96	189	1	0.055	11	0.053	7	8	NA	39	23	vanilla_three_step	26.86	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network691	18	57.64	111	356	1	0.092	13	0.115	5	5	NA	65	41	vanilla_three_step	75.64	0.76	0.38	13	4	21	98.44469525927417
FALSE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network692	13.86	14.59	101	264	1	0.1	13	0.079	6	8	NA	48	32	vanilla_three_step	28.45	0.82	0.41	14	3	20	85.75572352704546
TRUE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network693	19.1	100.08	113	383	1	0.087	15	0.095	1	6	NA	74	49	vanilla_three_step	119.18	0.74	0.41	14	5	20	105.5878905536944
FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network694	14.22	14.81	96	193	1	0.051	11	0.051	9	8	NA	39	23	vanilla_three_step	29.03	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network695	19.57	62.03	113	408	1	0.1	10	0.093	5	5	NA	86	61	vanilla_three_step	81.6	0.79	0.44	15	4	19	94.37641598798315
FALSE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network696	14.44	15.08	99	228	1	0.088	13	0.053	8	6	NA	43	30	vanilla_three_step	29.52	0.82	0.41	14	3	20	84.5016146343784
FALSE	TRUE	TRUE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network698	14.27	9.14	106	167	1	0.045	6	0.045	5	6	NA	37	24	vanilla_three_step	23.41	0.88	0.41	14	2	20	75
TRUE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network699	17.54	25.51	112	288	1	0.033	6	0.076	5	4	NA	47	29	vanilla_three_step	43.05	0.89	0.47	16	2	18	72.37739178849472
FALSE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network700	13.38	12.36	112	207	1	0.047	7	0.078	5	6	NA	43	28	vanilla_three_step	25.74	0.82	0.41	14	3	20	86.89277625029452
TRUE	TRUE	FALSE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network701	18.61	27.93	111	290	1	0.034	6	0.083	5	4	NA	45	29	vanilla_three_step	46.54	0.89	0.47	16	2	18	72.37739178849472
FALSE	TRUE	FALSE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network702	13.9	9.83	106	184	1	0.043	6	0.071	5	6	NA	43	28	vanilla_three_step	23.73	0.88	0.41	14	2	20	75
TRUE	FALSE	FALSE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network703	19.08	28.03	113	295	1	0.033	6	0.079	5	4	NA	45	29	vanilla_three_step	47.11	0.89	0.47	16	2	18	72.37739178849472
FALSE	FALSE	FALSE	FALSE	two	vanilla	three_step	NA	NA	4;1	NA	NA	Network704	14.19	15.81	119	234	1	0.043	8	0.083	5	6	NA	49	32	vanilla_three_step	30	0.84	0.47	16	3	18	83.06059535062339
TRUE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network705	17.7	390.6	83	194	1	0.08	9	0.073	3	7	NA	43	33	vanilla_one_step	408.3	0.81	0.38	13	3	21	86.60254037844386
FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network706	13.15	8.45	88	176	1	0.059	11	0.093	10	6	NA	40	25	vanilla_one_step	21.6	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network707	18.18	499.2000000000001	92	222	1	0.121	15	0.076	4	9	NA	50	35	vanilla_one_step	517.3800000000001	0.75	0.35	12	4	22	100
FALSE	FALSE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network708	13.13	8.14	89	185	1	0.106	11	0.075	10	6	NA	39	24	vanilla_one_step	21.270000000000003	0.81	0.38	13	3	21	86.60254037844386
TRUE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network709	19.43	234	84	196	1	0.069	14	0.068	3	7	NA	41	31	vanilla_one_step	253.43	0.82	0.41	14	3	20	84.01680504168058
FALSE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network710	14.57	8.53	87	176	1	0.066	11	0.09	10	6	NA	40	25	vanilla_one_step	23.1	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network711	20.08	393	89	196	1	0.105	10	0.105	4	9	NA	43	31	vanilla_one_step	413.08	0.73	0.32	11	4	23	103.27955589886444
FALSE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network712	14.49	9.16	84	182	1	0.108	9	0.081	7	6	NA	38	23	vanilla_one_step	23.65	0.81	0.38	13	3	21	86.60254037844386
TRUE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network713	17.4	19.17	108	239	1	0.033	7	0.066	5	5	NA	42	26	vanilla_one_step	36.57	0.83	0.44	15	3	19	82.46244936669997
FALSE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network714	12.66	5.3	105	154	1	0.025	6	0.049	4	6	NA	33	21	vanilla_one_step	17.96	0.88	0.44	15	2	19	68.59943405700353
TRUE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network715	17.59	16.92	110	243	1	0.036	7	0.056	5	5	NA	43	26	vanilla_one_step	34.510000000000005	0.83	0.44	15	3	19	82.59977132064121
FALSE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network716	13.28	6.37	109	162	1	0.036	8	0.063	5	6	NA	35	22	vanilla_one_step	19.65	0.83	0.44	15	3	19	81.64965809277261
TRUE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network717	18.62	14.56	103	223	1	0.034	7	0.087	4	5	NA	40	25	vanilla_one_step	33.18	0.83	0.44	15	3	19	82.42976808572658
FALSE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network718	13.5	3.24	102	150	1	0.027	6	0.053	4	6	NA	34	22	vanilla_one_step	16.740000000000002	0.88	0.44	15	2	19	68.59943405700353
TRUE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network719	19.35	18.63	105	227	1	0.038	7	0.077	4	5	NA	41	25	vanilla_one_step	37.98	0.83	0.44	15	3	19	82.49579113843055
FALSE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	4;1	NA	NA	Network720	13.87	4.85	112	166	1	0.033	7	0.059	5	6	NA	36	23	vanilla_one_step	18.72	0.89	0.5	17	2	17	65.89465276604692
TRUE	TRUE	TRUE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network737	23.21	601.8	68	142	1	0.084	8	0.097	1	1	8	24	14	inverse	625.01	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	TRUE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network738	15.8	7.3	45	72	1	0.092	6	0.073	4	4	6	5	3	inverse	23.1	0.82	0.26	9	2	25	85.28028654224417
TRUE	FALSE	TRUE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network739	24.04	605.4	74	180	1	0.137	9	0.059	2	2	9	25	18	inverse	629.4399999999999	0.75	0.26	9	3	25	100
FALSE	FALSE	TRUE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network740	16.04	8.19	46	73	1	0.095	6	0.073	4	4	6	5	3	inverse	24.229999999999997	0.82	0.26	9	2	25	85.28028654224417
TRUE	TRUE	FALSE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network741	25.71	602.4	69	148	1	0.073	8	0.072	1	1	8	25	14	inverse	628.11	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	FALSE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network742	17.8	5.93	45	71	1	0.087	7	0.071	4	4	7	5	3	inverse	23.73	0.8	0.24	8	2	26	89.44271909999159
TRUE	FALSE	FALSE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network743	26.91	601.8	67	142	1	0.129	9	0.088	1	1	9	22	17	inverse	628.7099999999999	0.75	0.26	9	3	25	100
FALSE	FALSE	FALSE	TRUE	two	inverse	NA	NA	NA	1;2	NA	NA	Network744	18.5	10.82	48	74	1	0.088	7	0.065	4	4	7	5	3	inverse	29.32	0.78	0.21	7	2	27	94.28090415820634
FALSE	TRUE	TRUE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network746	15.41	5.26	69	149	1	0.057	4	0.03	3	2	4	13	10	inverse	20.67	0.77	0.29	10	3	24	96.07689228305227
TRUE	FALSE	TRUE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network747	23.34	31.55	85	221	1	0.049	5	0.05	3	3	4	23	18	inverse	54.89	0.69	0.26	9	4	25	110.94003924504582
FALSE	FALSE	TRUE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network748	15.78	7.28	70	155	1	0.055	4	0.039	3	2	4	13	10	inverse	23.06	0.77	0.29	10	3	24	96.07689228305227
TRUE	TRUE	FALSE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network749	25.25	18.08	85	215	1	0.047	5	0.052	3	3	5	23	18	inverse	43.33	0.69	0.26	9	4	25	110.94003924504582
FALSE	TRUE	FALSE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network750	16.98	5.4	70	152	1	0.055	4	0.036	3	2	4	13	10	inverse	22.380000000000003	0.77	0.29	10	3	24	96.07689228305227
TRUE	FALSE	FALSE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network751	26.56	38.53	88	230	1	0.046	5	0.067	3	3	4	23	18	inverse	65.09	0.69	0.26	9	4	25	110.94003924504582
FALSE	FALSE	FALSE	FALSE	two	inverse	NA	NA	NA	1;2	NA	NA	Network752	17.52	10.34	72	161	1	0.052	4	0.032	3	2	4	13	10	inverse	27.86	0.77	0.29	10	3	24	96.07689228305227
TRUE	TRUE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network753	22.91	133.87	96	337	1	0.076	16	0.051	13	9	NA	44	31	vanilla_two_step	156.78	0.82	0.41	14	3	20	85.03148205915542
FALSE	TRUE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network754	15.41	5.32	60	116	1	0.069	12	0.086	4	11	NA	18	14	vanilla_two_step	20.73	0.81	0.38	13	3	21	87.44746321952061
TRUE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network755	23.5	147.5	83	227	1	0.08	10	0.051	8	6	NA	39	32	vanilla_two_step	171	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network756	15.94	6.63	62	144	1	0.086	11	0.117	4	7	NA	24	16	vanilla_two_step	22.57	0.81	0.38	13	3	21	87.44746321952061
TRUE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network757	25.69	100.76	98	339	1	0.074	13	0.101	13	7	NA	45	32	vanilla_two_step	126.45	0.82	0.41	14	3	20	84.99446348750848
FALSE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network758	17.47	5.23	60	117	1	0.068	12	0.075	4	11	NA	18	14	vanilla_two_step	22.7	0.81	0.38	13	3	21	87.44746321952061
TRUE	FALSE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network759	26.36	164.11	86	231	1	0.088	12	0.081	10	8	NA	41	33	vanilla_two_step	190.47000000000003	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network760	17.99	7.52	62	145	1	0.085	11	0.098	4	7	NA	24	16	vanilla_two_step	25.51	0.81	0.38	13	3	21	87.44746321952061
TRUE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network761	22.68	6.84	44	89	1	0.098	5	0.092	3	4	NA	13	11	vanilla_two_step	29.52	0.88	0.41	14	2	20	70.71067811865476
FALSE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network762	15.43	2.24	30	57	1	0.104	4	0.095	3	3	NA	12	12	vanilla_two_step	17.67	0.88	0.41	14	2	20	71.80703308172536
TRUE	FALSE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network763	23.1	7.8	46	93	1	0.097	5	0.086	3	4	NA	13	11	vanilla_two_step	30.9	0.88	0.41	14	2	20	70.71067811865476
FALSE	FALSE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network764	15.98	2.48	30	57	1	0.104	4	0.095	3	3	NA	12	12	vanilla_two_step	18.46	0.88	0.41	14	2	20	71.80703308172536
TRUE	TRUE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network765	25.01	6.79	44	89	1	0.098	5	0.092	3	4	NA	13	11	vanilla_two_step	31.8	0.88	0.41	14	2	20	70.71067811865476
FALSE	TRUE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network766	16.9	2.33	30	57	1	0.104	4	0.095	3	3	NA	12	12	vanilla_two_step	19.229999999999997	0.88	0.41	14	2	20	71.80703308172536
TRUE	FALSE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network767	25.89	11.43	47	95	1	0.096	5	0.098	3	4	NA	13	11	vanilla_two_step	37.32	0.88	0.41	14	2	20	70.71067811865476
FALSE	FALSE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;2	NA	NA	Network768	17.64	2.41	31	59	1	0.101	4	0.08	3	3	NA	12	12	vanilla_two_step	20.05	0.88	0.41	14	2	20	71.80703308172536
TRUE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network769	22.88	144.21	99	383	1	0.091	11	0.079	9	7	NA	53	37	vanilla_three_step	167.09	0.82	0.41	14	3	20	85.81238084264038
FALSE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network770	15.7	7.6	61	137	1	0.082	12	0.141	1	11	NA	25	18	vanilla_three_step	23.299999999999997	0.81	0.38	13	3	21	87.82037520219095
TRUE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network771	23.51	142.58	92	309	1	0.091	11	0.138	9	6	NA	47	38	vanilla_three_step	166.09	0.81	0.38	13	3	21	88.50459027643707
FALSE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network772	16.7	8.69	61	142	1	0.078	12	0.109	1	7	NA	28	20	vanilla_three_step	25.39	0.81	0.38	13	3	21	87.82037520219095
TRUE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network773	25.53	97.38	102	407	1	0.092	12	0.075	9	8	NA	54	38	vanilla_three_step	122.91	0.82	0.41	14	3	20	85.7633543022687
FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network774	18.12	8.21	61	138	1	0.081	12	0.108	1	11	NA	25	18	vanilla_three_step	26.33	0.81	0.38	13	3	21	87.82037520219095
TRUE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network775	26.17	150.69	94	331	1	0.1	9	0.057	8	5	NA	51	37	vanilla_three_step	176.86	0.81	0.38	13	3	21	88.25531145489205
FALSE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network776	18.05	10	61	143	1	0.077	12	0.109	1	7	NA	28	20	vanilla_three_step	28.05	0.81	0.38	13	3	21	87.82037520219095
TRUE	TRUE	TRUE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network777	22.59	8.5	44	89	1	0.098	5	0.092	3	4	NA	13	11	vanilla_three_step	31.09	0.88	0.41	14	2	20	70.71067811865476
FALSE	TRUE	TRUE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network778	15.34	3.27	30	57	1	0.104	4	0.095	3	3	NA	12	12	vanilla_three_step	18.61	0.88	0.41	14	2	20	71.80703308172536
TRUE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network779	23.25	9.29	46	93	1	0.097	5	0.086	3	4	NA	13	11	vanilla_three_step	32.54	0.88	0.41	14	2	20	70.71067811865476
FALSE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network780	15.84	3.32	30	57	1	0.104	4	0.095	3	3	NA	12	12	vanilla_three_step	19.16	0.88	0.41	14	2	20	71.80703308172536
TRUE	TRUE	FALSE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network781	25.32	8.7	44	89	1	0.098	5	0.092	3	4	NA	13	11	vanilla_three_step	34.019999999999996	0.88	0.41	14	2	20	70.71067811865476
FALSE	TRUE	FALSE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network782	17.07	3.33	30	57	1	0.104	4	0.095	3	3	NA	12	12	vanilla_three_step	20.4	0.88	0.41	14	2	20	71.80703308172536
TRUE	FALSE	FALSE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network783	26.09	13	47	95	1	0.096	5	0.098	3	4	NA	13	11	vanilla_three_step	39.09	0.88	0.41	14	2	20	70.71067811865476
FALSE	FALSE	FALSE	FALSE	two	vanilla	three_step	NA	NA	1;2	NA	NA	Network784	17.68	3.28	31	59	1	0.101	4	0.08	3	3	NA	12	12	vanilla_three_step	20.96	0.88	0.41	14	2	20	71.80703308172536
TRUE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network785	23.55	141.6	74	195	1	0.082	11	0.063	1	11	NA	26	19	vanilla_one_step	165.15	0.73	0.32	11	4	23	94.18465001962755
FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network786	15.71	4.04	40	68	1	0.15	7	0.057	1	5	NA	10	9	vanilla_one_step	19.75	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network787	23.83	603	69	168	1	0.076	10	0.096	1	9	NA	28	21	vanilla_one_step	626.83	0.73	0.32	11	4	23	97.46794344808964
FALSE	FALSE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network788	16.1	3.85	41	71	1	0.164	6	0.089	2	5	NA	10	9	vanilla_one_step	19.950000000000003	0.81	0.38	13	3	21	86.60254037844386
TRUE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network789	25.6	231	72	177	1	0.084	11	0.068	1	11	NA	26	19	vanilla_one_step	256.6	0.73	0.32	11	4	23	94.18465001962755
FALSE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network790	17.51	4.06	40	68	1	0.15	7	0.057	1	5	NA	10	9	vanilla_one_step	21.57	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network791	26.55	607.8000000000001	74	195	1	0.076	9	0.081	3	9	NA	28	21	vanilla_one_step	634.35	0.73	0.32	11	4	23	96.12319918462767
FALSE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network792	18.07	4.63	41	71	1	0.164	6	0.089	2	5	NA	10	9	vanilla_one_step	22.7	0.81	0.38	13	3	21	86.60254037844386
TRUE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network793	22.78	5.5	44	96	1	0.119	5	0.091	3	4	NA	14	12	vanilla_one_step	28.28	0.88	0.41	14	2	20	70.71067811865476
FALSE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network794	15.26	1.5	30	48	1	0.094	4	0.053	3	3	NA	8	8	vanilla_one_step	16.759999999999998	0.88	0.41	14	2	20	70.71067811865476
TRUE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network795	23.37	6.2	46	100	1	0.117	5	0.11	3	4	NA	14	12	vanilla_one_step	29.57	0.88	0.41	14	2	20	70.71067811865476
FALSE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network796	15.62	1.47	30	48	1	0.094	4	0.053	3	3	NA	8	8	vanilla_one_step	17.09	0.88	0.41	14	2	20	70.71067811865476
TRUE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network797	25.39	5.68	44	96	1	0.119	5	0.091	3	4	NA	14	12	vanilla_one_step	31.07	0.88	0.41	14	2	20	70.71067811865476
FALSE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network798	17.08	1.08	30	48	1	0.094	4	0.053	3	3	NA	8	8	vanilla_one_step	18.159999999999997	0.88	0.41	14	2	20	70.71067811865476
TRUE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network799	25.84	10.61	47	102	1	0.116	5	0.11	3	4	NA	14	12	vanilla_one_step	36.45	0.88	0.41	14	2	20	70.71067811865476
FALSE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;2	NA	NA	Network800	17.91	1.28	30	48	1	0.094	4	0.053	3	3	NA	8	8	vanilla_one_step	19.19	0.88	0.41	14	2	20	70.71067811865476
TRUE	TRUE	TRUE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network817	23.58	104.4	76	164	1	0.085	8	0.033	2	2	8	27	19	inverse	127.98	0.71	0.29	10	4	24	106.90449676496976
FALSE	TRUE	TRUE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network818	15.71	5.41	66	118	1	0.095	12	0.072	10	10	12	20	11	inverse	21.12	0.69	0.32	11	5	23	111.80339887498948
TRUE	FALSE	TRUE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network819	24.86	145.2	80	181	1	0.086	8	0.099	2	2	8	27	19	inverse	170.06	0.71	0.29	10	4	24	106.90449676496976
FALSE	FALSE	TRUE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network820	16.59	8.45	69	134	1	0.091	9	0.077	6	6	8	24	14	inverse	25.04	0.67	0.29	10	5	24	115.47005383792515
TRUE	TRUE	FALSE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network821	26.38	138	76	167	1	0.081	8	0.034	1	1	8	28	20	inverse	164.38	0.71	0.29	10	4	24	106.90449676496976
FALSE	TRUE	FALSE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network822	17.93	8.48	66	123	1	0.103	8	0.057	7	6	8	20	12	inverse	26.41	0.67	0.29	10	5	24	115.47005383792515
TRUE	FALSE	FALSE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network823	27.28	602.4	78	169	1	0.09	8	0.08	2	2	8	28	20	inverse	629.68	0.71	0.29	10	4	24	106.90449676496976
FALSE	FALSE	FALSE	TRUE	two	inverse	NA	NA	NA	2;2	NA	NA	Network824	18.27	11.09	68	131	1	0.092	9	0.089	6	6	8	24	14	inverse	29.36	0.67	0.29	10	5	24	115.47005383792515
TRUE	TRUE	TRUE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network825	23.44	21.88	95	239	1	0.051	6	0.067	5	4	5	26	18	inverse	45.32	0.69	0.32	11	5	23	111.80339887498948
FALSE	TRUE	TRUE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network826	15.45	5.01	66	132	1	0.052	5	0.046	4	3	5	15	10	inverse	20.46	0.8	0.35	12	3	22	89.44271909999159
TRUE	FALSE	TRUE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network827	24.99	30.37	99	245	1	0.052	5	0.061	4	4	5	25	17	inverse	55.36	0.69	0.32	11	5	23	111.80339887498948
FALSE	FALSE	TRUE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network828	16.24	6.67	67	137	1	0.05	5	0.037	4	3	5	15	10	inverse	22.909999999999997	0.8	0.35	12	3	22	89.44271909999159
TRUE	TRUE	FALSE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network829	25.84	22.88	95	238	1	0.052	6	0.05	5	4	5	26	18	inverse	48.72	0.69	0.32	11	5	23	111.80339887498948
FALSE	TRUE	FALSE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network830	17.54	4.63	66	132	1	0.052	5	0.046	4	3	5	15	10	inverse	22.17	0.8	0.35	12	3	22	89.44271909999159
TRUE	FALSE	FALSE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network831	26.73	33.5	99	249	1	0.052	5	0.038	4	4	5	25	17	inverse	60.23	0.69	0.32	11	5	23	111.80339887498948
FALSE	FALSE	FALSE	FALSE	two	inverse	NA	NA	NA	2;2	NA	NA	Network832	18.09	6.08	70	140	1	0.045	6	0.029	4	3	6	14	9	inverse	24.17	0.8	0.35	12	3	22	89.44271909999159
TRUE	TRUE	TRUE	TRUE	two	vanilla	two_step	NA	NA	2;2	NA	NA	Network833	23.77	61.98	109	391	1	0.09	14	0.043	2	6	NA	53	35	vanilla_two_step	85.75	0.74	0.41	14	5	20	97.7521032214168
FALSE	TRUE	TRUE	TRUE	two	vanilla	two_step	NA	NA	2;2	NA	NA	Network834	15.89	7.59	72	156	1	0.068	13	0.097	4	12	NA	30	17	vanilla_two_step	23.48	0.78	0.41	14	4	20	94.28090415820634
TRUE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	2;2	NA	NA	Network835	24.18	61.6	113	398	1	0.077	11	0.071	1	7	NA	56	36	vanilla_two_step	85.78	0.72	0.38	13	5	21	106.7294086307362
FALSE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	2;2	NA	NA	Network836	16.41	6.15	65	145	1	0.096	10	0.083	3	7	NA	31	16	vanilla_two_step	22.56	0.82	0.41	14	3	20	84.98365855987974
TRUE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	2;2	NA	NA	Network837	26.24	55.48	113	415	1	0.085	13	0.049	2	6	NA	55	35	vanilla_two_step	81.72	0.74	0.41	14	5	20	97.5513360128642
